class,id,text,text_length,words_per_sentence,sentiment,polarity,subjectivity,aspects
0,400,provided good evidence school use atheist presupposition atheism entrenched public school proclaims man chimp sharing common ancestor established scientific theory theory defined well tested explanation unifies broad range observation theory ha accepted principle know religion atheism certainly judeo christian religion believe creator made common ancestor man chimp share since far half u resident believe basically creation account genesis enough unification acceptance theory theory ha presupposition abiogenesis similar non scientific basis another proof atheist entrenchment public school would organized effort largely teaching establishment keep id,656,84,0.040338828,0.040338828,0.393269231,[]
0,401,well since youve called whove disagreed stupid variation thereof insinuated theyre stoned understand think ground make also provide support statement debunked year ago drug czar propoganda,188,26,-0.8,-0.8,1.0,[]
0,402,question prove belief system true youve done spew hate religion havent even tried actually answer question ask idea god man made plague god doesnt even exist right god doesnt exist ha done make venomous angry would angry non existent challenge come rational answer,264,43,-0.194047619,-0.194047619,0.697619048,[]
0,403,though know directed question cthulhu nonetheless jump say would quickly choose newborn mentally retarded baby live zygote die obvious since mentally retarded baby currently existing person v zygote merely potential person zygote may potential future decision made present would feel far guilt sentencing real person die sentencing potential person merely cell die,364,52,-0.095021645,-0.095021645,0.601785714,[]
0,404,think two simply trading evidence saying someone wrong directing atheist website proof merely saying alternative argumenti say access number science post state exact opposite say show find evidence flood,203,29,-0.15,-0.15,0.401428571,[]
0,405,meant betweent wa cutoff date people vote last election,55,9,0.0,0.0,0.066666667,[]
0,406,law one ha presume course law applied specific case contradictory well law loaded contradiction look closely hand consider driver killed woman obviously damaged fetus beyond recovery without consent woman word death fetus wa consent person hold right decide rather negligence intent guilty partyand yes prior death assumming requirement met could choice uncoerced chosen abort fetus without incurring legal penalty would course much different,442,63,-0.026785714,-0.026785714,0.370089286,['driver']
0,407,youre right track problem evolution ha verifiable creator fact mutation supposedly add new raw material selection never shown add new structure even new part existing structure sad fact evos,190,29,-0.005994006,-0.005994006,0.560148185,[]
0,408,legal question involving whether wa negligencesp cant really sue amount money might get future could sue lost pay job medicial procedure ya know dont really know question,170,27,0.15,0.15,0.18125,[]
0,409,well obviously posse form intelligence darwinists identify lest theory destroyed,80,10,0.0,0.0,0.5,[]
0,410,right toand given forum make crime gunwell think u automatically criminalsits like sign seeshoplifters prosecutedlot good doemoticonxbangheadyeah know matter illegal crime,171,21,0.161904762,0.161904762,0.545238095,['forum']
0,411,realy still manufactured civilian use legal state even state machine gun allowed would actualy supprised available sign life away longer name le face fed may able one state thats needed get chief law enforcment officer sign fourm pay batfe pas fbi back ground chk wait appx mo one,280,48,0.275,0.275,0.30625,['wait']
0,412,actually know first human get aid wa likely wa african got green monkey last looked matter likely eating creature perhaps referring case zero thats far back chain traced first case human,186,31,0.026923077,0.026923077,0.333333333,['monkey']
0,413,think god originally came explain large yellow thing go everyday caveman logical explanation god know better still thing cant explain doe mean must god,151,24,0.118112245,0.118112245,0.459438776,[]
0,414,interesting left critical piece information deliberately omitted fact black victim killed fellow black werent murder carried racist white guy theyre example black black violence,177,24,-0.044166667,-0.044166667,0.308333333,[]
0,415,yes rephrased question doe evil exist independent observer cohesive value system id say event regarded evil requires value system necessarily theism,148,21,-0.5,-0.5,0.78125,[]
0,416,number real scientist acknowledge good science behind creationist claim biologist u accept evolution reject classic creationism make statement patently untrue,158,20,0.166666667,0.166666667,0.441666667,[]
0,417,said dont even know gun law california yet youre saying believe legitimate test,79,13,0.0,0.0,0.0,[]
0,418,well opinion supporter theory ha evidence belief vision ufo even though doubtful would respected class school,109,16,-0.8,-0.8,0.9,[]
0,419,ha ever made claim please show never heard course individual physically capable producing offspring natural selection dependant upon individual pas genetic information next generation determined least two factor think moment individual able survive long enough find mate actually able find mate produce offspring brings next point,330,46,0.079166667,0.079166667,0.379166667,[]
0,420,know far worse murder executing people save money,49,8,-0.15,-0.15,0.8,[]
0,421,contradiction bible bible doesnt obey law non contradiction law identity jesus called son god son man mean also many part bible taken metaphor yet law excluded middle prevent u thatim sure someone able refute individual point whole bible entirely logical sourcefurthermore even law created god god doe one described religion whatsoever fact doesnt omnipotent could even dead atheist could state god created law died case god doe exist atheist still accounted creation said law,476,74,0.159722222,0.159722222,0.461265432,['jesus']
0,422,gun law dont affect criminal explain low rate criminal gun use nation like uk,77,14,-0.266666667,-0.266666667,0.466666667,[]
0,423,abortion pregnancy whether woman want sustain pregnancy physically emotionally economicallynobody ha parent adoption safehaven law signing away parental right oh yes ever growing population dead beat dadsi still waiting see proof mourning dad due woman abortion woman desperate alone blessing father,299,41,-0.127857143,-0.127857143,0.592142857,[]
0,424,culture permit multiple wife least issue result hard say fail miserably complex animal animal mate life significantly involved lifelong union human reproduction multimarry right circumstance work isnt everybody even doesnt mean always nutshell marriage biggest commitment person make given consideration thought deserves sex marriage cause perfect union two people mf make mockery marriage many mf union currently emotional investment responsibility obligation difference genitalia little hair case,498,66,0.01207483,0.01207483,0.506420068,[]
