class,id,text,text_length,words_per_sentence,sentiment,polarity,subjectivity
0,513,may salvaging parent involved body theftlet ask step shoe minute imagine trawling around hospital lab medical school seeing poor little baby lined jar dont mean hospital school imagine looking jar hoping one child lastgive burial heshe deservesa basic human right yet time praying none yourshaving done still say salvage bearing mind child sent post mortem many u seen since,374,59.0,-0.01428571428571429,-0.01428571428571429,0.3810267857142857
0,514,obviously correct thing kill zygote thing bother whole thing people said would refuse choose characteristic typical wimpy religious copout nothing cheep avoidance tactic people kind people making important decision concern people guess well zygote viable sperm attempt call zygote living simply evidence religious common sense,326,45.0,0.06666666666666668,0.06666666666666668,0.5123809523809524
0,515,doe catholic churchthey accept homosexual still condemn homosexual act would sin,80,11.0,0.0,0.0,0.1
0,516,let see im going ask questionsare blue eye brown eye say one thing isnt cosidered answer come yes possible answer yes every time get want,137,25.0,0.0,0.0,0.55
0,517,sonar method communication female heard sonar sound another female would call le frequently likely tune female wa communicating according researcher female bat interact mainly female complex hierarchy life could take interest echolocation sound sexshe told discovery news connection two study idea bat communication complex previously documented since research finding variety social call communicating territory defense mate attraction well sonar call previously thought function prey capture navigation also communication role,528,69.0,-0.007692307692307691,-0.007692307692307691,0.2948717948717948
0,518,hear cryallowing gay marry cause downfall civilizationbut never hear chicken little,83,11.0,-0.1236111111111111,-0.1236111111111111,0.6777777777777777
0,519,know pygmy live rain forest evolution took place according hundred thousand year ago least weather pattern completely different africa everywhere matter addition op state genetic cluster based geographical continent allows one africa yet single cluster get shortest people earth tallest doesnt cause question reasonableness called theory blindly accept come guise science science must right right emoticonxrolleyes,414,56.0,-0.023376623376623384,-0.023376623376623384,0.49319727891156456
0,520,youre ridiculous big bang evolution universe word evolution universe necessarily entail big bang example brane theory offer alternative theory explain evolution universebut claiming evolution universe part theory evolution somewhat like claiming kate hudson ha achieved stardom producing vast amount energy hydrogen fusion creationists believe every word ha single meaningby way always heard creationist invention gte referred general theory evolution know relation general theory relativity,491,64.0,-0.038095238095238085,-0.038095238095238085,0.5517857142857143
0,521,well string theory ha grown mtheory may rational answer least mathematical one calling theory really misnomer like hypothetical modelbut rational explanation big bangor think big bang didnt happen,196,28.0,-0.019999999999999997,-0.019999999999999997,0.16
0,522,dont find surprising probably strategic sacrifice part rather change personal view dont want lose vote possible support gun owner priority like health care reform difference opinion gun control policy know republican going hit everything theyve got election time exaggerated accusation democrat wanting take away people gun would hurt republican learned clinton year creating much paranoia possible democrat supporting big government way regain majority congress politics,471,65.0,0.08124999999999999,0.08124999999999999,0.54375
0,523,evidence virgin birth considerable evidence adam including text genesis,71,9.0,0.1,0.1,0.45
0,524,believe science indeed tell u considered person define person legally mental existence simple reason hardware ha yet form protecting potential person beyond scope constitution imo,179,25.0,-0.03333333333333333,-0.03333333333333333,0.5190476190476191
0,525,according one people conducted study dont go using result tool arguing abortionone woman know abortion short time wa married also know ha regret procedure considered say experience thought year old son ha told could plainly see would never son abortion circumstance would changed beyond recognition perhaps get depressed child never abortion however son fantastic boy love much simplify quite way seem infer,407,62.0,0.17653061224489794,0.17653061224489794,0.40102040816326534
0,526,anti abortion people want take woman right abortion away period would force someone get sonagram tumor forced look think really want tumor removed exactly fetus woman viewed,173,27.0,0.10892857142857142,0.10892857142857142,0.29642857142857143
0,527,reason make sense one exists inside embryo would like writing someone weeding garden weed point view anthropomorphization nonmental existant implausible least,158,21.0,-0.3,-0.3,0.4
0,528,name one presented high school fact name several since seem think several really doesnt matter many time squeal arent talking yec duped didnt even know wa going people kansa elect scientific illiterate make decision science education pay panal scientist science educator write science standard throw,299,45.0,0.23714285714285716,0.23714285714285716,0.3057142857142857
0,529,mean definition stated creation thus implicit arguing single homogonous construct embarrassing realise actually much variance opinion evolution,143,17.0,-0.06130952380952379,-0.06130952380952379,0.3672619047619048
0,530,private gun completely private personal property could seized wa man carried weapon wa required provide service required provide weapon since enrollment inventory requirement specifically ensure every man private rifle shot powder kit fight would seem rather stupid worry wa infringing people right bear arm wouldnt contrast today registration scheme used place like new york provide list seizure surrender firearm one case law meant insure everybody ha weapon law determined limit accessibility weapon really dont see difference,529,76.0,-0.022240259740259734,-0.022240259740259734,0.4519074675324675
